Item Number,Item Name,Item Description,Size,Regular Price,UPC,Department Name,Qty 1,On Order Qty
2977,"STRAIGHT FRONTAL WIG 32""",,32,69000,,BUNDLES,0,0
3003,AFRO KINKY #1B,,"20""",1500,,BEAUTY SUPPLIES,3,0
3025,TRESEMME RICH MOIS CONDITIONER,,,800,0022400393759,BEAUTY SUPPLIES,0,0
3043,STELLA HANDLE COMB,,,150,0636227072638,BEAUTY SUPPLIES,12,0
3070,P&B RED ONE BRONZE,,,1100,8697926018558,BEAUTY SUPPLIES,4,0
3093,"HD 5X5 DEEP WAVE CLOSURE 18""",,"18""",17000,,BEAUTY SUPPLIES,1,0
3112,SPRAY BOTTLE SMALL,,,300,0636227490869,BEAUTY SUPPLIES,-5,0
3130,MAYBLLINE FIT ME #358,,,1950,0041554538717,BEAUTY SUPPLIES,2,0
3044,ANNIE LARGE FINGER DIFFUSER,,,1800,0705372029931,BEAUTY SUPPLIES,4,0
3071,CALA BEARD SHAPER SET,,,1200,0616513506573,BEAUTY SUPPLIES,2,0
3094,"HD 5X5 DEEP CURLY CLOSURE 14""",,"14""",15000,,BEAUTY SUPPLIES,1,0
3113,DOMINICAN ONE YAKI ST NAT BROWN,,30,3000,0828179589856,BEAUTY SUPPLIES,0,0
3131,MAYBELLINE FIT ME #320,,,1950,0041554466478,BEAUTY SUPPLIES,1,0
3145,CURLSHOW STYLING CREAM SACHET,,,360,0632169121892,BEAUTY SUPPLIES,7,0
3159,TYCE HAIR DRYER CHIC,,,5500,0607203035534,BEAUTY SUPPLIES,1,0
3171,RED DETANGLE BRUSH 9 ROW HH61,,,1200,0649674065948,BEAUTY SUPPLIES,0,0
3180,BLOOM BUNDLE BEACH CURL 16/18/2,,,6000,0650270675059,BEAUTY SUPPLIES,1,0
3185,CALA CONCEALER BRUSH 76306,,,600,0616513763068,BEAUTY SUPPLIES,0,0
3189,CALA ANGLED CONTOURED BRUSH,,,900,0616513763020,BEAUTY SUPPLIES,3,0
3193,DRY WASH,JAMAICAN MANGO AND LIME FRESH AND FOAM,,1500,0746817810189,BEAUTY SUPPLIES,2,0
3197,LOCK'N SHINE 8 oz,BRAID GEL,,2100,0810122680512,BEAUTY SUPPLIES,0,0
3201,CONTROL WIG SPRAY 3 IN 1,WIG SPAY,120oz,1200,0746817312089,BEAUTY SUPPLIES,0,0
2828,3X BUTTERFLY LOCS 10/12/14 #4,,,3400,0884593281950,BEAUTY SUPPLIES,1,0
2857,"ANNIE ELASTIC SILICONE 1 1/8""",,,600,0705372034454,BEAUTY SUPPLIES,6,0
2884,APETAMIN SYRUP,,,5000,8908002671971,BEAUTY SUPPLIES,-22,0
2911,FASHION TIARA 5,,,1200,0892600126392,ACCESSORIES,1,0
2951,"BURMESE CURLY FRONTAL WIG 26""",,26,54000,,BEAUTY SUPPLIES,0,0
2978,AOA CUTICLE OIL,,,600,0100000114780,BEAUTY SUPPLIES,1,0
3004,AFRO KINKY #1,,"20""",1500,0828179968804,BEAUTY SUPPLIES,-1,0
3026,TRESEMME ANTI BREAKAGE CONDITIO,,,800,0022400393766,BEAUTY SUPPLIES,1,0
3045,"DIANE BRUSH ROUND 2"" #1031",,,1400,0824703010315,BEAUTY SUPPLIES,1,0
3072,SALON PRO 30 SEC 10Z,,,400,0746817584165,BEAUTY SUPPLIES,0,0
3095,"HD 5X5 DEEP CURLY CLOSURE 16""",,"16""",16000,,BEAUTY SUPPLIES,0,0
3114,DOMINICAN ONE YAKI ST NAT BROWN,,,3000,0828179589573,BEAUTY SUPPLIES,0,0
3132,MANGO AND LIME NO MORE ITCH,,,1100,0714924290408,BEAUTY SUPPLIES,2,0
3146,CURLSHOW LEAVE IN CONDITIONER G,,,1680,0632169121830,BEAUTY SUPPLIES,4,0
2829,"XPRESSION 84"" #30",,,850,0828179928853,BEAUTY SUPPLIES,-11,0
2858,EBIN LACE MELT SPRAY EMH,,,1400,0812429039130,BEAUTY SUPPLIES,10,0
2885,BIGEN ORIENTAL BLACK,,,950,0033859905592,BEAUTY SUPPLIES,8,0
2912,FASHION TIARA 6,,,1800,0892600113750,ACCESSORIES,1,0
2952,"PINEAPPLE WAVE FRONTAL WIG 22""",,22,44000,,BEAUTY SUPPLIES,0,0
2979,AOA CUTICLE OIL LEMON,,,600,0100000114773,BEAUTY SUPPLIES,0,0
3005,GHANA SPRING TWIST #BLACK,,"8""",2400,,BEAUTY SUPPLIES,6,0
3027,CM LEAVE IN DETANGLER,,,1250,0075724428034,BEAUTY SUPPLIES,8,0
3046,"DIANE ROUND BRUSH 1 3/4""",,,1200,0824703010308,BEAUTY SUPPLIES,2,0
3073,M AND M WIG AND WEAVE CAP,,,300,0842510005041,BEAUTY SUPPLIES,4,0
3096,"HD 5X5 DEEP CURLY CLOSURE 18""",,"18""",17000,,BEAUTY SUPPLIES,1,0
3115,REMY ILLUSION NATURAL BODY,,30,3000,0884593275621,BEAUTY SUPPLIES,1,0
3133,H N P PLACENTA ORIGINAL,,,800,0071164341018,BEAUTY SUPPLIES,4,0
3147,CURLSHOW STYLING CREAM,,,1600,0632169121779,BEAUTY SUPPLIES,6,0
2830,"XPRESSION 84"" #L613",,,850,0828179987218,BEAUTY SUPPLIES,10,0
2859,AP 2IN1 SHAMPOO,,,1200,0802535440128,BEAUTY SUPPLIES,6,0
2886,RA PURE SHEA BUTTER CHUNKY,,10,2100,0850546001272,BEAUTY SUPPLIES,4,0
2913,FASHION TIARA 7,,,2400,0892600113798,ACCESSORIES,1,0
2953,"PINEAPPLE WAVE FRONTAL WIG 24""",,24,49000,,BUNDLES,0,0
2980,ELF HYDRATING FACE PRIMER 0.5,,,0,0609332834064,BEAUTY SUPPLIES,2,0
3006,BIJ AFRO KINKY #1B,,"12""",960,0828179968583,BEAUTY SUPPLIES,0,0
3028,APHOGEE 2-STEP TREATMENT,,,670,0015228131283,BEAUTY SUPPLIES,6,0
3047,"DIANE ROUND BBRUSH 1 1/4""",,,1200,0824703010292,BEAUTY SUPPLIES,2,0
3074,M&M ADJUSTABLE VELCRO MESH WRAP,,,450,0842510003061,BEAUTY SUPPLIES,-3,0
3097,"HD 13X4 STRAIGHT FRONTAL 14""",,"14""",21000,,BEAUTY SUPPLIES,0,0
3116,SILK BRAID BONNET XL,,,1000,,BEAUTY SUPPLIES,-3,0
3134,H N P PLACENTA SUPER STRENGTH,,,800,0071164341025,BEAUTY SUPPLIES,3,0
3148,CURLSHOW CURL N SMOOTH  PUDDING,,,1600,0632169121991,BEAUTY SUPPLIES,4,0
3160,TYCHE HAIR DRYER IONIC  3000,,,8700,0607203011118,BEAUTY SUPPLIES,-1,0
2831,3X GHANA PRE-STRETCHED 1B,,60'',1300,8281791570930,BEAUTY SUPPLIES,0,0
2860,ARDELL LASHES SHORT,,,600,,BEAUTY SUPPLIES,-1,0
2887,AMBI GOAT MILK SOAP,,,900,0850004234822,BEAUTY SUPPLIES,-1,0
2914,FASHION TIARA 8,,,2400,0892600135967,ACCESSORIES,0,0
2954,"PINEAPPLE WAVE FRONTAL WIG 26""",,26,54000,,BUNDLES,0,0
2981,ELF HYDRATING FACE PRIMER 1 0Z,,,0,0609332834149,BEAUTY SUPPLIES,2,0
3007,XPRESSION #4,,,950,,BEAUTY SUPPLIES,-6,0
3029,COTTON PADS,,,350,6939540008006,BEAUTY SUPPLIES,0,0
3048,KOJIC TOMATO GLUTA SOAP,,,1200,8859288000767,BEAUTY SUPPLIES,13,0
3075,BEARD GUYS BEARD SERUM,,,2100,0746817004564,BEAUTY SUPPLIES,4,0
3098,"HD 13X4 STRAIGHT FRONTAL 16""",,"16""",22000,,BEAUTY SUPPLIES,0,0
3117,"OMBRE BLUNT BOB 10"" C23",,,18500,,BUNDLES,2,0
3135,PALMERS DARK SPOT CLEANSER,,,1700,0010181075155,BEAUTY SUPPLIES,3,0
3149,CURLSHOW CURL CREATOR,,,1600,0632169121786,BEAUTY SUPPLIES,5,0
3161,TYCHE HAIR DRYER TYPHOON GOLD,,,5100,0607203028482,BEAUTY SUPPLIES,1,0
2832,3X GHANA PRE-STRETCHED 1,,"60""",1300,8281791570862,BEAUTY SUPPLIES,-1,0
2861,SPRAY BOTTLE 18.50Z PINK,,,450,0705372047515,BEAUTY SUPPLIES,-1,0
2888,BEAUT STYLING BRUSH,,,1200,0840096916324,BEAUTY SUPPLIES,4,0
2915,FASHION TIARA 9,,,4000,0892600111886,ACCESSORIES,1,0
2955,"PINEAPPLE WAVE FRONTAL WIG 28""",,28,60000,,BUNDLES,0,0
2982,MILANI MAKE IT LAST,,,2500,0717489850032,BEAUTY SUPPLIES,0,0
3008,XPRESSION #2,,,950,,BEAUTY SUPPLIES,-14,0
3030,MINI SCISSORS,,,0,,BEAUTY SUPPLIES,4,0
3049,L GLUTA POWER SOAP,,,1200,8852350620078,BEAUTY SUPPLIES,3,0
3076,BEARD GUYS BEARD WASH,,,1800,0746817004113,BEAUTY SUPPLIES,0,0
3099,"HD 13X4 STRAIGHT FRONTAL 18""",,"18""",23000,,BEAUTY SUPPLIES,1,0
3118,"JOY CURLY BANG WIG 14""",,,21000,,BUNDLES,-1,0
3136,PALMERS TUMMY BUTTER,,,2160,0010181040764,BEAUTY SUPPLIES,6,0
3150,CURLSHOW CURL STYLE MOUSSE,,,1450,0632169121717,BEAUTY SUPPLIES,2,0
3162,HOT AND HOTTER TITANIUM TURBO 5,,,5100,0705372059105,BEAUTY SUPPLIES,0,0
2864,CALA TOENAIL NIPPER,,,1400,0616513707703,BEAUTY SUPPLIES,5,0
2891,PRINCESS KOHL EYELINER,,,150,0716189089179,BEAUTY SUPPLIES,71,0
2918,LIL LOOKS BEADED BOX BRAIDS,,,3000,0827298946892,BEAUTY SUPPLIES,-19,0
2956,AIRPOD CASE,,,1250,,BEAUTY SUPPLIES,-1,0
2983,NYX BARE WITH ME,,,2200,0800897182342,BEAUTY SUPPLIES,1,0
3009,"RC JERRY 18"" 20"" 22""#1",,"18"" 20"" 22""",3200,8281791705592,BUNDLES,0,0
3050,GLUTATHONE SOAP,,,1200,,BEAUTY SUPPLIES,0,0
3077,BEARD GUYZ BEARD OIL,,,2100,0746817004137,BEAUTY SUPPLIES,1,0
3100,"HD 13X4 STRAIGHT FRONTAL 20""",,"20""",25000,,BEAUTY SUPPLIES,0,0
3119,RED DETANGLING NON SLIP BRUSH,,,900,0649674065689,BEAUTY SUPPLIES,4,0
3137,PALMERS FADE MILK,,,2300,0010181077067,BEAUTY SUPPLIES,10,0
3151,CURLSHOW CURL STYLE MILK,,,1450,0632169121977,BEAUTY SUPPLIES,5,0
3163,TYCHE CERAMIC TURBO 2700,,,6600,0607203044949,BEAUTY SUPPLIES,0,0
3172,GOGO DRAWSTRING PONY GDS06,,,2400,0655302357538,BEAUTY SUPPLIES,-2,0
3181,JANET BRAID PONY FARGO,,,3000,0884593313798,BEAUTY SUPPLIES,0,0
2865,CALA EYELASH CURLER,,,450,0616513707055,BEAUTY SUPPLIES,0,0
2892,LOOKS ANGLED TIP APPLICATOR,,,400,0840096918830,BEAUTY SUPPLIES,3,0
2919,LIL LOOKS BEADED TWISTS #1B,,,3000,0827298946755,BEAUTY SUPPLIES,1,0
2957,DONOR CLIP IN 16,,16,18000,,BUNDLES,2,0
2984,ELF MAKEUP MIST AND SET,,,0,0609332860148,BEAUTY SUPPLIES,2,0
3010,"RC JERRY 18"" 20"" 22"" #2",,"18"" 20"" 22""",3200,8281791705738,BEAUTY SUPPLIES,0,0
3051,KOJIC GLUTA PAPAYA ARBUTIN,,,1200,8859288000897,BEAUTY SUPPLIES,5,0
3078,BEARD GUYZ BEARD BUTTER,,,1700,0746817004304,BEAUTY SUPPLIES,3,0
3101,"HD 13X4 BODY WAVE FRONTAL 14""",,"14""",21000,,BEAUTY SUPPLIES,1,0
3120,DOMINICAN ONE DC ASH27,,"24""",2500,0828179589788,BEAUTY SUPPLIES,0,0
3138,PALMERS FADE CREAM,,,1580,0010181075506,BEAUTY SUPPLIES,6,0
3152,CURLSHOW CURL CREATOR SACHET,,,360,0632169122004,BEAUTY SUPPLIES,5,0
3164,BT 2 WAY TORNADO COILER,,,1700,0695019099260,BEAUTY SUPPLIES,0,0
3173,"PRETTY QUICK  BRAIDED PONY 32""",,,3000,,BEAUTY SUPPLIES,-6,0
2866,JANET AFRO PUFF 2PCS,,,2250,0841013001871,BEAUTY SUPPLIES,0,0
2893,GLITTER BONE TAIL COMB,,,150,0840096917871,BEAUTY SUPPLIES,48,0
2920,LIL LOOKS  GOLD CUFFED TWISTA,,,3000,0827298946830,BEAUTY SUPPLIES,-2,0
2958,ADORE JET BLACK,,,950,0661157101219,BEAUTY SUPPLIES,10,0
2985,ELF POWER GRIP W/ NIA,,,2500,0609332815179,BEAUTY SUPPLIES,2,0
3011,"RC JERRY 18"" 20"" 22"" #1B",,,3200,8281791705660,BEAUTY SUPPLIES,-3,0
3052,MAGIC COTTON PADS,,,450,0636227290032,BEAUTY SUPPLIES,6,0
3079,BEARD GUYZ BEARD BALM,,,2100,0746817004151,BEAUTY SUPPLIES,3,0
3102,"HD 13X4 BODY WAVE FRONTAL 16""",,"16""",22000,,BEAUTY SUPPLIES,0,0
3121,SOLO EXPRESS DEEP BULK #1B,,"18""",7500,0828179576177,BEAUTY SUPPLIES,-1,0
3139,DOVE RESTORING RITUAL,,,600,8717163714843,BEAUTY SUPPLIES,4,0
3153,MIELLE ROSEMARY MINT MASQUE,,,1950,0854102006763,BEAUTY SUPPLIES,4,0
3165,ANNIE EXTRA JUMBO PADDLE BRUSH,,,1200,0705372023717,BEAUTY SUPPLIES,0,0
3174,BLOOM BUNDLE DEEP TWIST 16/18/2,,,6000,0650270675141,BEAUTY SUPPLIES,1,0
2833,3X GHANA PRE-STRETCHED #2,,,1300,8281791571234,BEAUTY SUPPLIES,3,0
2862,SPRAY BOTTLE 18.5OZ YELLOW,,,600,0705372047508,BEAUTY SUPPLIES,2,0
2889,LOOKS SPRAY BOTTLE 120Z,,,400,0840096924367,BEAUTY SUPPLIES,0,0
2916,FASHION TIARA 10,,,2400,0892600111916,ACCESSORIES,1,0
2959,"DONOR CLIP IN 14""",,,14000,,BUNDLES,3,0
2986,ELF PUTTY PRIMER APPLI,,,0,0609332841161,BEAUTY SUPPLIES,3,0
3053,RED PERFECT MELT BAND 13/4,,,600,0649674055321,BEAUTY SUPPLIES,5,0
3080,"5X5 BLUNT CUT BOB 14""",,14,25000,,BEAUTY SUPPLIES,1,0
3103,"HD 13X4 BODY WAVE FRONTAL 18""",,"18""",23000,,BEAUTY SUPPLIES,0,0
3122,THE ORDINARY HYALURONIC ACID,,,2300,0769915190199,BEAUTY SUPPLIES,-3,0
3140,DELUXE SILKEN,,,1280,0788581015506,BEAUTY SUPPLIES,2,0
3154,VASELINE BABY MEDIUM,,,380,0000600190668,BEAUTY SUPPLIES,5,0
3166,MAGIC BRAIDER BAND PINK,,,1200,0636227205050,BEAUTY SUPPLIES,1,0
3175,CALA ECO NATURALE BRUSH SET,,,2500,0616513767332,BEAUTY SUPPLIES,1,0
2834,3X GHANA PRE-STRETCHED 4,,"60""",1300,0828179157116,BEAUTY SUPPLIES,-3,0
2863,SPRAY BOTTLE 20 OZ,,,600,0705372047492,BEAUTY SUPPLIES,1,0
2890,LOOKS DELUXE SPRAY BOTTLE 170Z,,,500,0840096920925,BEAUTY SUPPLIES,0,0
2917,METASOL CREAM,,,900,0678924331069,BEAUTY SUPPLIES,4,0
2960,"DONOR CLIP IN 18""",,18,22000,,BUNDLES,3,0
2987,DOMINICAN ONE NEW JERRY #NAT BL,,"18""",2000,0828179589535,BEAUTY SUPPLIES,1,0
3054,MAGIC PIN TAIL STYLING COMB,,,120,0636227425076,BEAUTY SUPPLIES,72,0
3081,BLONDE FRONTAL WIG,,"10""",32500,,BEAUTY SUPPLIES,-1,0
3104,"HD 13X4 DEEP WAVE FRONTAL 16""",,"16""",22000,,BEAUTY SUPPLIES,0,0
3123,CERAVE ACNE CONTOL GEL,,,3800,3606000575172,BEAUTY SUPPLIES,2,0
3141,DIFEEL PEPPERMINT HAIR OIL,,,1600,0711716810448,BEAUTY SUPPLIES,2,0
3155,THE ORDINARY NIACINAMIDE 10%,,,2000,0769915190311,BEAUTY SUPPLIES,3,0
3167,MAGIC BRAIDER BAND PURPLE,,,1200,0636227205067,BEAUTY SUPPLIES,1,0
3176,SCALPMASTER WIDE NECK DUSTER,,,1100,0087768002026,BEAUTY SUPPLIES,3,0
3055,ARDELL NEDIUM TRIPLE,,,900,0074764664969,BEAUTY SUPPLIES,3,0
3082,13X6 DEEP WAVE FRONTAL,,14,19000,,BUNDLES,3,0
3105,"HD 13X4 DEEP WAVE FRONTAL 18""",,"18""",23000,,BEAUTY SUPPLIES,0,0
3124,SO JUICY PLUMPING GLOSS,,,0,0192250009077,BEAUTY SUPPLIES,0,0
3142,DIFEEL ULTRA GROWTH HAIR OIL,,,1600,0711716810011,BEAUTY SUPPLIES,2,0
3156,BIOSILK SILK THERAPY 12OZ,,12,6500,0633911744956,BEAUTY SUPPLIES,0,0
3168,CALA SILKY GLIDE 50708,,,1500,0616513507082,BEAUTY SUPPLIES,1,0
3177,AB FOOT FILE ASSORTED,,,750,0695840101170,BEAUTY SUPPLIES,22,0
3182,DREAM ADJUSTABLE CAP DRE157,,,750,0843632022091,BEAUTY SUPPLIES,3,0
3186,CALA DELUXE POWDER BRUSH  76301,,,1350,0616513763013,BEAUTY SUPPLIES,3,0
3190,CALA FOUNDATION BRUSH,,,700,0616513763037,BEAUTY SUPPLIES,3,0
3194,EBIN TINTED JET BLACK,JET BLACK TINTED COLOR,,1200,0810122680413,BEAUTY SUPPLIES,-1,0
3198,EBIN TINTED COLOR DARKEST BROWN,TINTED COLOR,,1200,0810122680437,BEAUTY SUPPLIES,7,0
3202,MAGIC BEARD BUTTER,COCOA BUTTER AND CEDAR WOOD,3.5oz,1350,0075285216354,BEAUTY SUPPLIES,3,0
3056,ANNIE RAT TAIL SECTION COMB,,,120,10705372003495,BEAUTY SUPPLIES,31,0
3083,13X6 DEEP WAVE FRONTAL,,16,20000,,BUNDLES,1,0
3106,"HD 13X4 DEEP WAVE FRONTAL 20""",,"20""",25000,,BEAUTY SUPPLIES,1,0
3125,MAYBELLINE FIT ME #362,,,1950,0041554538724,BEAUTY SUPPLIES,2,0
3143,DIFEEL ROSEMARY AND MINT OIL,,,1600,0711716315028,BEAUTY SUPPLIES,1,0
3157,SNAP COMB WIG CLIP,,,200,0636227490753,BEAUTY SUPPLIES,2,0
3169,"OUTRE PQ PONY KAJO 10"" 1B",,,3000,0827298938002,BEAUTY SUPPLIES,1,0
3178,DREAM WEAVING  CAP NATURAL,,,450,0843632042693,BEAUTY SUPPLIES,12,0
3183,ANNIE HAIR PIN 1 3/4 3112,,,220,0705372031125,BEAUTY SUPPLIES,15,0
3187,CALA BAMBOO POWDER BRUSH,,,1000,0616513764812,BEAUTY SUPPLIES,3,0
3191,"PRISTINE HH DEEP BULK 18""",,,9000,0753359055190,BEAUTY SUPPLIES,0,0
3195,EBIN TINTED NATURAL BLK,TINTED COLOR,,1200,0810122680420,BEAUTY SUPPLIES,0,0
3199,CURL ACTIVATOR 16.2oz,WORLD OF CURL,16.2oz,1200,0021634300090,BEAUTY SUPPLIES,1,0
3203,WIG CONTROL SPRAY,,,700,0746817312041,BEAUTY SUPPLIES,10,0
3057,HH BARREL WAVER,,,4500,0705372059877,BEAUTY SUPPLIES,-1,0
3084,13X6 DEEP WAVE FRONTAL,,18,22000,,BUNDLES,1,0
3107,LULLABY KIDS BLANKET,,,2000,,KIDS,-2,0
3126,MAYBELLINE FIT ME #338,,,1950,0041554466508,BEAUTY SUPPLIES,0,0
3144,DIFEEL BIOTIN HAIR OIL,,,1600,0711716145748,BEAUTY SUPPLIES,2,0
3158,"TYCHE GOLD FLAT IRON 3/10"" # TG",,,4200,0607203038849,BEAUTY SUPPLIES,1,0
3170,"MAYDE BUBBLY POP PONY 10""",,,2500,0650270571788,BEAUTY SUPPLIES,0,0
3179,M&M VELCRO FOAM WRAP 169,,,400,0842510001692,BEAUTY SUPPLIES,10,0
3184,CALA BLENDING BRUSH 76311,,,600,0616513763112,BEAUTY SUPPLIES,2,0
3188,CALA BROWLINER BRUSH 76485,,,700,0616513764850,BEAUTY SUPPLIES,1,0
3192,FIANA 3X FREE STYLE,"BUNDLE 3 PACK 10,12 AND 14",,3500,0803868666841,BEAUTY SUPPLIES,0,0
3196,LOCK'NSHINE TWISTBRAID GEL 16OZ,BRAID GEL,,3000,0810122680529,BEAUTY SUPPLIES,1,0
3200,CONTROL WIG SHAMPOO,,12oz,950,0746817291247,BEAUTY SUPPLIES,1,0
3204,MIELLE MOUSSSE CURL DIF,,7.5oz,1800,0850001265300,BEAUTY SUPPLIES,0,0
3205,MAR-V-CIDE SPRAY DISINFECTANT,,467G,1500,0635876003321,BEAUTY SUPPLIES,0,0
3232,DREAM LACE FRONT WIG,,,9000,0806993561579,BEAUTY SUPPLIES,1,0
3235,LOOKS DUCK BILLS CLIP (10PK),,,450,0840096919349,BEAUTY SUPPLIES,-2,0
3262,PUMP DISPENSER,,,600,,BEAUTY SUPPLIES,6,0
3289,"PINEAPPLE WAVE FRONTAL WIG 30""",,"30""",63000,,BEAUTY SUPPLIES,1,0
3316,DOMINICAN ALL IN ONE BODY T1B30,,,3500,0828179591743,BEAUTY SUPPLIES,-10,0
3332,BOSSUP WRAP PONY #2,,,3600,0768538898222,BEAUTY SUPPLIES,-2,0
3359,MAYDE DEEP BULK #GINGER,,"20""",3000,0196720700167,BEAUTY SUPPLIES,0,0
3386,BEAUTIFUL COLL 1A,,,1500,4064666645865,BEAUTY SUPPLIES,2,0
3400,BATH AND BODY CANDLE,,,3200,,BEAUTY SUPPLIES,-8,0
3427,SOFT TOUCH WHITE,,,550,8681628150296,BEAUTY SUPPLIES,3,0
3445,PINAUD CLUBMAN POWDER,,,1350,0070066027600,BEAUTY SUPPLIES,6,0
3472,DREAM KIDS OIL MOISTURIZER,,,980,0802535472099,BEAUTY SUPPLIES,2,0
3499,MAGIC EDGE EFFECT EDGE GEL,,,600,0636227244738,BEAUTY SUPPLIES,7,0
3206,SCURL CURL&WAVE JEL ACTIVATOR,,,1200,0038276009052,BEAUTY SUPPLIES,3,0
3233,DREAM LACE FRONT WIG ND1 27/30,,,9500,0806993561593,BEAUTY SUPPLIES,1,0
3236,POM POM CLIP ASSORTED,,,300,,BEAUTY SUPPLIES,24,0
3263,LOOKS PUMP DISPENSER,,,500,0692541930603,BEAUTY SUPPLIES,6,0
3290,TREE HUT OCEAN GLOW SCRUB,,,2400,0075371003691,BEAUTY SUPPLIES,-2,0
3317,DOMINICAN ALL IN ONE BODY T1B27,,,3500,0828179591750,BEAUTY SUPPLIES,-7,0
3333,DOMINICAN ALL IN ONE NAT BROWN,,,3500,0828179591866,BEAUTY SUPPLIES,-13,0
3360,OUTRE DOMINICAN CURLY BULK,,"24""",3500,0827298969068,BEAUTY SUPPLIES,-5,0
3387,BEAUTIFUL COLLECTION 2A,,,1500,4064666645902,BEAUTY SUPPLIES,0,0
3401,ZURY MISS DRAWSTRING 14'',,,3600,0806993592900,BUNDLES,-10,0
3428,SOFT TOUCH BLUE,,,550,8681628152948,BEAUTY SUPPLIES,7,0
3446,HEAT PROTECTOR SERUM,,,2100,0011313030158,BEAUTY SUPPLIES,10,0
3473,DREAM KIDS LEAVE N CONDITIONER,,,980,0802535479173,BEAUTY SUPPLIES,3,0
3500,MAGIC EDGE EFFECT EDGE GEL PINK,,,600,0636227247975,BEAUTY SUPPLIES,2,0
3207,NEEDLE AND THREAD COMBO,,,250,0658302082103,BEAUTY SUPPLIES,1,0
3234,LAUDE FULL WIG OLIVIA #613A,,,5400,0768538791592,BEAUTY SUPPLIES,1,0
3237,LOOKS T PIN 20CT,,,300,0602541940021,BEAUTY SUPPLIES,7,0
3264,LOOKS U PINS,,,300,0840096923674,BEAUTY SUPPLIES,23,0
3291,BENJAMINS ALCOHOL 250ML,,,300,0083276251086,BEAUTY SUPPLIES,15,0
3318,DOMINICAN ALL IN ONE BODY NATBR,,,3500,0828179591767,BEAUTY SUPPLIES,0,0
3334,ZURY NAT DREAM GINGER,,"24""",3000,0806993593204,BEAUTY SUPPLIES,-8,0
3361,OUTRE LOOSE DEEP BULK,,"24""",0,0827298953494,BEAUTY SUPPLIES,0,0
3388,ORS CREME RELAXER 18OZ,,,2100,0632169111206,BEAUTY SUPPLIES,3,0
3402,XPRESSION BOX BRAID #1B,,24,650,0827298849445,BEAUTY SUPPLIES,4,0
3429,SOFT TOUCH GOLD,,,550,8681628152160,BEAUTY SUPPLIES,5,0
3447,SASSY WCO12,,,1000,0812429030342,BEAUTY SUPPLIES,-2,0
3474,CLAIROL SHIMMER LIGHT SSHAMPOO,,8,1800,3614226781727,BEAUTY SUPPLIES,0,0
3501,SCURL KIT SUPER,,,1200,0038276008949,BEAUTY SUPPLIES,4,0
3208,SMALL GOLD SCISSORS,,,350,,BEAUTY SUPPLIES,-3,0
3238,COSMETIC SHARPENER,,,150,0718203000078,BEAUTY SUPPLIES,56,0
3265,QFITT DOME STYLE WIG CAP,,,600,0842510051185,BEAUTY SUPPLIES,11,0
3292,BENJAMINS ALCOHOL 500ML GREEN,,,450,0083276253097,BEAUTY SUPPLIES,11,0
3319,DOMINICAN ALL IN ONE BODY NATBL,,,3500,0828179591774,BEAUTY SUPPLIES,-15,0
3335,ZURY NAT DREAM BURG,,"30""",3500,0806993524024,BEAUTY SUPPLIES,-5,0
3362,PRETTY Q BRAIDED PONY #1B/350,,"42""",3000,,BEAUTY SUPPLIES,-1,0
3389,GOIPLE LACE WIG GLUE,,,1500,0737417238985,BEAUTY SUPPLIES,0,0
3403,XPRESSION BOX BRAID BLONDE,,24,650,0827298849469,BEAUTY SUPPLIES,6,0
3430,SOFT TOUCH ORANGE,,,550,8681628150319,BEAUTY SUPPLIES,4,0
3448,GHANA PASSION LOCS #1B,,14,2300,0828179189711,BEAUTY SUPPLIES,9,0
3475,SPRAY MIST BOTTLE,,,1900,0840096920901,BEAUTY SUPPLIES,1,0
3502,IC FRIZZ BUSTER SERUM 6OZ,,,2100,,BEAUTY SUPPLIES,6,0
3526,BEAUTY PADDLE WET AND DRY BRUSH,,,900,0840096924732,BEAUTY SUPPLIES,6,0
3209,ALI @BUNDLE  10/12/14 DEEP BRAZ,,,10000,0645719297695,BUNDLES,0,0
3239,BEAUT DETANGLING BRUSH,,,900,0692541933369,BEAUTY SUPPLIES,5,0
3266,ZURY NAT DREAM DEEP WAVE GINGER,,"24""",3000,0806993593143,BEAUTY SUPPLIES,-14,0
3293,BENJAMINS ALCOHOL 500ML,,,450,0083276251161,BEAUTY SUPPLIES,5,0
3320,DOMINICAN ALL IN ONE STR T1B27,,,3500,0828179591958,BEAUTY SUPPLIES,-5,0
3336,ZURY NAT DREAM 613,,"30""",3500,0806993523997,BEAUTY SUPPLIES,1,0
3363,TRESEMME ANTI BREAKAGE SHAMPOO,,,800,0022400393667,BEAUTY SUPPLIES,2,0
3390,SOLO EXPRESS BULK JERRY 1B 18',,,7500,,BEAUTY SUPPLIES,-2,0
3404,DOMINICAN ONE DEEP CURL 24'',,,2500,0828179589559,BEAUTY SUPPLIES,-6,0
3431,QFITT BLACK WIG CAP,,,300,0842510001005,BEAUTY SUPPLIES,-8,0
3449,OUTRE SPRINGY AFRO TWIST #,,16,1950,0827298830207,BEAUTY SUPPLIES,-6,0
3476,FANTASIA FRIZZ STYLING FOAM,,,1800,0011313040102,BEAUTY SUPPLIES,5,0
3503,DONNA SLIDE IN CLIPS 40 PCS,,,1100,0658302021485,ACCESSORIES,5,0
